t Welch log Wilcoxan nb nb.x2 nb.perm qp combo mu_0 effect n theta
0.227695873878032 0.235323140192115 0.142008313742221 0.19468857569149 0.104229601140007 0.116656749898323 0.233 0.188244202331042 2 4 2 10 0.5
0.374622333259708 0.37519116494522 0.187287551615627 0.233249756754472 0.378174123342637 0.38577415025998 0.321 0.371350411949737 2 4 2 10 0.5
0.707537960666382 0.707538248829475 0.708090765673274 0.844829063039616 0.710043846885915 0.711031036947173 0.707 0.706782495554597 2 4 2 10 0.5
0.0900578655963313 0.10053446033198 0.231058487911143 0.395991647183675 0.0991782878346762 0.123214379169296 0.083 0.0635479187520467 2 4 2 10 0.5
0.602930341550306 0.604210185381838 0.27667085243878 0.197750235212534 0.59754881922697 0.59917110297856 0.339 0.609612026795652 2 4 2 10 0.5
0.530578443614434 0.532597356236504 0.47523344772029 0.422250533228024 0.498818638977704 0.502821965029637 0.42 0.511721702935308 2 4 2 10 0.5
0.674852215183001 0.675988349676056 0.194533675523538 0.142270450445636 0.728200688755094 0.729062927446108 0.675 0.682503452730135 2 4 2 10 0.5
0.0719793047391267 0.0870003356835813 0.100498915039312 0.124608548853821 0.00666144540342736 0.0164604374799804 0.034 0.0336425286988756 2 4 2 10 0.5
0.0476098451043279 0.0611406340097771 0.241682804770759 0.425434643261066 0.00671248475897344 0.0143550322204171 0.967 0.0162525431534886 2 4 2 10 0.5
0.345216021529895 0.345223605031188 0.146041237630927 0.16511572130588 0.422515490360903 0.43173055918577 0.341 0.374655941514388 2 4 2 10 0.5
0.536136577824397 0.53614089285022 0.289936890819019 0.178016273913739 0.49877568693227 0.501951744474942 0.563 0.538523582432946 2 4 2 10 0.5
0.0139657672153386 0.020773760213646 0.00960348454219154 0.0201531497739107 0.00298740681581179 0.0105013065496962 0.023 0.00956613463694674 2 4 2 10 0.5
0.0458144053535982 0.0564217479328964 0.0543303319614929 0.0798387196458526 0.0125644191367454 0.0241683528251311 0.04 0.0294975432363373 2 4 2 10 0.5
0.240196512294029 0.246278520148111 0.398150088070782 0.422428788130787 0.211647270260844 0.22510233127483 0.232 0.208252875879982 2 4 2 10 0.5
0.209501029937978 0.222633444730391 0.0459972859023413 0.054338809288994 0.0324474919892829 0.0491279263433631 0.131 0.155125146592131 2 4 2 10 0.5
0.613380019148842 0.61342178170967 0.515058080926261 0.541834680842912 0.649848599931901 0.65120760400032 0.429 0.609612779053838 2 4 2 10 0.5
0.0956922082184942 0.10229014894066 0.0255356432684355 0.0242606495414108 0.0593095965740232 0.0777405935428865 0.908 0.0890695433581086 2 4 2 10 0.5
0.153951880572165 0.159768457874069 0.23152089781209 0.382355522693614 0.163359390750339 0.182450487158135 0.199 0.144886300299964 2 4 2 10 0.5
0.119339503537142 0.119374812239082 0.0381239855101246 0.0678598244419163 0.0962052637060542 0.109621437960814 0.127 0.132213402300658 2 4 2 10 0.5
0.282274150453465 0.294671177142968 0.401701791047158 0.671709152585456 0.0744741026542705 0.0941935977319943 0.332 0.21354875489588 2 4 2 10 0.5
0.055911367774872 0.0661405322836927 0.0170272045384374 0.0175567535705686 0.0080719524397401 0.0159853457166099 0.053 0.0363206009086662 2 4 2 10 0.5
0.461650574114742 0.461696006964837 0.438138634863508 0.422962586364139 0.459098459225551 0.462717818311677 0.479 0.457237296111805 2 4 2 10 0.5
0.337465665123777 0.34859894249517 0.926525423721601 0.508991521454605 0.209767812526487 0.225138363414396 0.429 0.266728782708389 2 4 2 10 0.5
0.730411071780103 0.73093160397557 0.991163418276916 0.700033033372249 0.703390470865241 0.704272680057912 0.788 0.72301389169617 2 4 2 10 0.5
0.125742005303606 0.140428750155232 0.0851297769503433 0.0773839282991672 0.0128794592676058 0.0236672856921116 0.092 0.0785399226487461 2 4 2 10 0.5
0.557278898297445 0.559259719687223 0.873483349089321 1 0.599475964059982 0.601299208505655 0.455 0.540529927782989 2 4 2 10 0.5
0.162604007158392 0.17238809861411 0.183372687954067 0.251968513102991 0.0923721492254878 0.111078200584858 0.792 0.1285005298143 2 4 2 10 0.5
0.069296462062871 0.081100155962922 0.12288926539333 0.204288293356816 0.0260618645268342 0.0419750903517505 0.07 0.0426830057499284 2 4 2 10 0.5
0.266372828821946 0.268114188701283 0.156925168535122 0.137021462044865 0.246701952378371 0.2579645447219 0.269 0.259171181503462 2 4 2 10 0.5
0.0963388170404593 0.105230304841184 0.039359724231853 0.0692964640298222 0.0588055740818941 0.0799313015043799 0.079 0.0815604141485455 2 4 2 10 0.5
0.0102439323599372 0.0124795568379587 0.00886880477470051 0.0134125786049052 0.00584610961060887 0.0133387774939984 0.009 0.00652896163019955 2 4 2 10 0.5
0.731640860922475 0.731645054261903 0.655522554414875 0.699024558184145 0.732456993942598 0.733086880652919 0.71 0.730334882407872 2 4 2 10 0.5
0.426485224166905 0.428291323459643 0.457249509554513 0.437187362405762 0.376903671898296 0.381574105730158 0.409 0.408173656233193 2 4 2 10 0.5
0.100827701985288 0.109720042947357 0.0468605119038066 0.062433518035082 0.0386151937608963 0.0557973072864096 0.067 0.0882377035863192 2 4 2 10 0.5
0.843613063130813 0.843613840844045 0.633338346541464 0.61784028906611 0.84779253698614 0.847897337454308 0.814 0.841616712868745 2 4 2 10 0.5
0.0344522893408295 0.039795986212481 0.0424252932079953 0.0663946860189228 0.0258253109686345 0.0398727495173366 0.04 0.0254786698805909 2 4 2 10 0.5
0.618042433933573 0.618167224559085 0.430201893030586 0.394990144502438 0.64178861587898 0.643433723606175 0.603 0.613691885598552 2 4 2 10 0.5
0.97449715804811 0.97454536751742 0.748200282873258 0.759994280732649 0.974254418626537 0.974254903519785 0.982 0.974097196033601 2 4 2 10 0.5
0.0787177393071379 0.0935817266064302 0.101029106174313 0.181883022036692 0.0192976616620842 0.039010780862489 0.075 0.0502954223472073 2 4 2 10 0.5
0.815108189467447 0.815490616539822 0.723299201839776 0.817186211657961 0.84391883028286 0.844047015052769 0.791 0.810691339642008 2 4 2 10 0.5
0.0431135920813248 0.0532029544743494 0.0908106036774178 0.102677345747596 0.00794033196635775 0.0148186491068039 0.035 0.0192907420085091 2 4 2 10 0.5
0.27682810434244 0.286682395519341 0.530512969425668 0.561636034789891 0.214345481913557 0.2302218971272 0.331 0.222651764903898 2 4 2 10 0.5
0.127350690271388 0.132011789640004 0.369284649458071 0.207793500184712 0.132105306779474 0.145591540754272 0.152 0.102755102485111 2 4 2 10 0.5
0.403735730569817 0.41040363444978 0.984040029772095 0.909003737343943 0.317681994202606 0.325740609384653 0.473 0.360644820908516 2 4 2 10 0.5
0.469756866119676 0.471770318008281 0.111467921145711 0.0710747821463788 0.445160243610318 0.450453008647715 0.498 0.501793601762372 2 4 2 10 0.5
0.133091126185506 0.15001407084559 0.115572641817894 0.307233217576099 0.00153932017887321 0.0075389599468014 0.051 0.100478349520843 2 4 2 10 0.5
0.492441633057616 0.493749817087423 0.887472825288304 1 0.489551369502439 0.492911525248576 0.498 0.477264361040902 2 4 2 10 0.5
0.223038698924385 0.223666625614686 0.100743130244847 0.115039218189281 0.194919117959252 0.206373646006257 0.238 0.223175064674664 2 4 2 10 0.5
0.232947099701439 0.240709032479846 0.253445668415052 0.311641333738395 0.199945233125639 0.218171812939621 0.274 0.198704496164888 2 4 2 10 0.5
0.139866674536234 0.154859319824433 0.11164812212077 0.180375706856918 0.0188581694652697 0.0314828803384291 0.132 0.0861671724286445 2 4 2 10 0.5
0.0360651718299701 0.0439062870199169 0.0330581165365306 0.0429046478744773 0.0177979021703692 0.0306292372918298 0.035 0.0210978452296784 2 4 2 10 0.5
0.0933086160426702 0.109679113072572 0.285974574475532 0.908161626029206 0.00575955103130221 0.0142047273876691 0.121 0.0465354479864822 2 4 2 10 0.5
0.198321341011208 0.210364114617696 0.430187459390841 0.557730188093266 0.164030596566797 0.184306095371264 0.253 0.144099943301403 2 4 2 10 0.5
0.379139533839494 0.384858323622082 0.912819499340675 0.969480769915053 0.335152832988221 0.342253084616808 0.38 0.342593095390658 2 4 2 10 0.5
0.337945095406006 0.339812106182994 0.403765381321878 0.451135256377755 0.418514529606016 0.427578581002379 0.374 0.33014405580886 2 4 2 10 0.5
0.380248533931018 0.382813975076352 0.703973510709989 0.969338778902613 0.39560581055112 0.402863800001684 0.403 0.360770682746801 2 4 2 10 0.5
0.655316655815573 0.656083287515664 0.833623732803243 0.908969110747692 0.62971445838909 0.631199560349708 0.717 0.645291274945724 2 4 2 10 0.5
0.119904142059599 0.131470305243273 0.267867485100789 0.378140391743044 0.057838537538532 0.0717929639356683 0.147 0.0778330200075773 2 4 2 10 0.5
0.213214250319538 0.221488358705131 0.34630785365064 0.464153819821462 0.120664798318963 0.133818628591888 0.218 0.173466135195027 2 4 2 10 0.5
0.0937152505798927 0.106405357540979 0.0507156740368851 0.0685933921042579 0.0188391523448595 0.0300150938565384 0.96 0.0518166017279452 2 4 2 10 0.5
0.10601067214996 0.115840326123006 0.120461315573102 0.114897981489807 0.0797493201445154 0.100114747572976 0.893 0.0794980695115565 2 4 2 10 0.5
0.281390684907076 0.281698106096559 0.137258160178502 0.11616808449628 0.293022665346227 0.302914808731395 0.269 0.287393102854911 2 4 2 10 0.5
0.126525115175643 0.141596123096304 0.121632335060382 0.154810192409879 0.0268611363776384 0.0428618456854452 0.978 0.0721286887391704 2 4 2 10 0.5
0.0625209037247979 0.0649863457849926 0.0252570991526637 0.0301792306912309 0.0736068941790851 0.0935976075273206 0.067 0.0723408556953739 2 4 2 10 0.5
0.145310931907912 0.160628354531223 0.139425447287426 0.216996543775354 0.0261129423366935 0.0432222472364366 0.061 0.0939141074947135 2 4 2 10 0.5
0.0696754932100344 0.0810815782643348 0.127277693489647 0.17649140902362 0.027152919805125 0.0409072991057775 0.069 0.0411402995250437 2 4 2 10 0.5
0.0330603849346999 0.0354518785550243 0.0228894447776264 0.0273014423358944 0.020714757164304 0.0326606167788267 0.978 0.030065186256734 2 4 2 10 0.5
0.826525818227945 0.827273511981021 0.798306504279156 0.693706580221027 0.813832502362898 0.813982456950139 0.92 0.821286109198605 2 4 2 10 0.5
0.162359045902103 0.175444643659966 0.465719284818576 0.698119553445569 0.0988287688540352 0.117267674820537 0.158 0.108088109087181 2 4 2 10 0.5
0.627530900466296 0.629679821947076 0.905626843770638 0.753683717726157 0.601298548879902 0.603392849319478 0.695 0.608984983025359 2 4 2 10 0.5
0.3087483084289 0.311781517619947 0.269696830562421 0.26720336931317 0.239014864750377 0.251149899767116 0.342 0.292226440154326 2 4 2 10 0.5
0.750589057300859 0.750696937470458 0.54299548721326 0.566189930562116 0.7517523573157 0.752174282578434 0.747 0.749722273699641 2 4 2 10 0.5
0.250665570631475 0.258186642589795 0.428926655824053 0.506106042598696 0.238374413161604 0.254192851366446 0.291 0.213682194592759 2 4 2 10 0.5
0.400267355502939 0.403724577893081 0.495408732308293 0.566040401812379 0.297481378909497 0.306165584469396 0.48 0.374772254324229 2 4 2 10 0.5
0.250898929925036 0.254903455089555 0.404563129743748 0.442925772060475 0.260972285796867 0.273469367184098 0.268 0.229410561769623 2 4 2 10 0.5
0.189396363847942 0.200641141255801 0.649367445556651 1 0.13096700835961 0.145854313628382 0.227 0.138289031714238 2 4 2 10 0.5
0.0746667576411547 0.0752191553171454 0.0334421695048925 0.0513979545062478 0.151370473695754 2.42638057343642e-17 0.496 0.093015406138187 2 4 2 10 0.5
0.879885219066205 0.880552388391599 0.615583563185919 0.487997974271849 0.866926330840904 0.867004713981513 0.93 0.876245246053362 2 4 2 10 0.5
0.716558178265974 0.716797829756839 0.441075061785043 0.399950681169924 0.653286517927747 0.654429824193707 0.667 0.719789080222782 2 4 2 10 0.5
0.522096780013756 0.522370860804394 0.521479170090763 0.564989376403124 0.529198202494567 0.532756036654511 0.53 0.518220226731029 2 4 2 10 0.5
0.0443546587031925 0.0478122190574743 0.0502117320507351 0.0458031338811818 0.0391903412435158 0.0540101026306727 0.039 0.0364136517437317 2 4 2 10 0.5
0.0964471609641585 0.104754932252494 0.167497165268243 0.201456703813152 0.0933369489935094 0.113712746963463 0.08 0.0756427293965975 2 4 2 10 0.5
0.825493226862465 0.826265326125903 0.139400666177572 0.0793381812520716 0.826159768962544 0.826316495841066 0.806 0.826686845431245 2 4 2 10 0.5
0.0479292097688588 0.05852369459483 0.107421080049227 0.117995357370719 0.039503298242607 0.0599946441749064 0.07 0.0265149249684848 2 4 2 10 0.5
0.19514479555465 0.209839985895833 0.406509991425781 0.698686135072125 0.0291013604147293 0.041877690437122 0.788 0.12730603355717 2 4 2 10 0.5
0.0610183133156886 0.0728644936269316 0.0616130422739546 0.0544327904063087 0.0253025745496518 0.0415040915864292 0.05 0.0361458966851228 2 4 2 10 0.5
0.121312953484791 0.131317962250323 0.174427341078786 0.238834174013505 0.0573351063234837 0.0721672414411805 0.852 0.0860759764858357 2 4 2 10 0.5
0.527352141651235 0.529376764358677 0.613285351613577 0.669267352971464 0.484205032498883 0.489311132704912 0.6 0.509354088844829 2 4 2 10 0.5
0.158970581631365 0.167181633815464 0.141106908088161 0.17444840701581 0.120121928846844 0.140790335883032 0.135 0.134696491379262 2 4 2 10 0.5
0.433556428302597 0.435137940205461 0.536553858054068 0.469992373172357 0.505824413394124 0.509330263978772 0.566 0.41634622599637 2 4 2 10 0.5
0.325210185078749 0.326148602825484 0.184333438919792 0.157371015982852 0.305581019669307 0.315193092763308 0.329 0.322672414588968 2 4 2 10 0.5
0.415703182738847 0.420869520969384 0.771336646907852 1 0.35110790038572 0.358941569096918 0.511 0.379398670768896 2 4 2 10 0.5
0.317140956956947 0.324783298316775 0.30183526852649 0.470329985735076 0.147314129727392 0.159335771746811 0.602 0.271389698994905 2 4 2 10 0.5
0.616854577746913 0.619218218536011 0.988734517260145 0.968699747159445 0.603347921417301 0.605672225870049 0.695 0.596861876934718 2 4 2 10 0.5
0.244321449648448 0.255634329558209 0.362665380645668 0.490360948286334 0.0742686861494865 0.0897914850314976 0.258 0.187163260766324 2 4 2 10 0.5
0.739003837667365 0.740360546104 0.734675992291262 0.535040113930431 0.697972113013122 0.698994145589061 0.805 0.727223887300538 2 4 2 10 0.5
0.550271561282351 0.550500784158299 0.658774559221054 0.67012815950594 0.63039347059942 0.63233508497539 0.56 0.544692178294766 2 4 2 10 0.5
0.0892404568495077 0.10455804095009 0.060259948455168 0.118420217161796 0.00341749023821553 0.00870879700392285 0.347 0.0439876622419238 2 4 2 10 0.5
0.678747843508829 0.678878180827122 0.547308043949423 0.489352211487981 0.690722162105805 0.691570516245347 0.711 0.677829174082274 2 4 2 10 0.5
0.346800010452395 0.34758651665623 0.365719944007404 0.371592539595664 0.348191224216335 0.356043218357266 0.386 0.341480673020614 2 4 2 10 0.5
0.269055232344606 0.269362529918675 0.125671183269581 0.137772128013345 0.240480470785584 0.24930305146465 0.292 0.278764200097258 2 4 2 10 0.5
0.103993546696923 0.117968183931709 0.135889080439654 0.207095492185108 0.0253017431018595 0.0395968014301328 0.096 0.0608264378017961 2 4 2 10 0.5
0.343187236746285 0.348799493195585 0.526963656554419 0.466924943809925 0.238984687304457 0.250589692131054 0.402 0.307246761034736 2 4 2 10 0.5
0.0092191705642568 0.0164034380464349 0.00256637536309314 0.00621001964610551 0.000190015336921791 0.00263995221142048 0.028 0.00496833019947753 2 4 2 10 0.5
0.0407514861655574 0.0541847942757228 0.0157128599160378 0.0231791714854075 0.000467497705127145 0.00329241171897739 0.007 0.0184455170627448 2 4 2 10 0.5
0.400325006607073 0.405166815033934 0.712842683800411 0.675038694842908 0.342209207801955 0.348515275360584 0.405 0.367797800602334 2 4 2 10 0.5
0.818787391172726 0.81880106768847 0.531491692504169 0.51477782794422 0.811081230991114 0.811288544419788 0.712 0.817404686938041 2 4 2 10 0.5
0.10944396856662 0.121352456446403 0.385896330777956 0.319859146287109 0.103936890929922 0.122657441398657 0.897 0.0686575005262908 2 4 2 10 0.5
0.799665132110978 0.799947005997389 0.426946633804135 0.61784028906611 0.809753741704382 0.809934839165593 0.873 0.798721936201451 2 4 2 10 0.5
0.127164730832658 0.13570191371643 0.246155766553411 0.249225542825857 0.12065316454308 0.137869362772568 0.113 0.0963747006351143 2 4 2 10 0.5
0.750265774799544 0.750466824895476 0.243174718564687 0.124070204838353 0.744365952373395 0.745235217326819 0.639 0.754405790905945 2 4 2 10 0.5
0.839118203636003 0.839146342527956 0.738306185222456 0.753876477299256 0.831835202310932 0.832003647414894 0.81 0.838049594857396 2 4 2 10 0.5
0.190191098303603 0.198242917922046 0.270612439420645 0.303271032887227 0.133750836223067 0.148379426548676 0.203 0.152092801994757 2 4 2 10 0.5
0.288580900056628 0.289110882033676 0.313393654826127 0.510332173593361 0.366363831181937 0.374743097720925 0.274 0.283399379322933 2 4 2 10 0.5
0.620550593143601 0.621246694175025 0.817818813876443 1 0.602496329448843 0.605639240514533 0.591 0.613283439297957 2 4 2 10 0.5
0.260282563304911 0.270116669785023 0.324952996608689 0.330491836159262 0.158734467356515 0.178161476968346 0.315 0.21335874981325 2 4 2 10 0.5
0.145339072493529 0.147635095775634 0.210078339236578 0.165774133293228 0.187695551502661 0.201799991185131 0.124 0.133266036252724 2 4 2 10 0.5
0.36814770414998 0.369651086011245 0.379401569230839 0.366985571854924 0.402378435485518 0.409430030845155 0.397 0.35606611330751 2 4 2 10 0.5
0.955132037253747 0.955139038610805 0.947822304582632 0.908830208018479 0.954313823458978 0.954316076768664 0.935 0.954536857139812 2 4 2 10 0.5
0.00127165618761123 0.00320068206731899 8.12867040781624e-05 0.000623852618797343 1.04308714963914e-06 0.000130297476811756 0.84 0.000176494942508697 2 4 2 10 0.5
0.48105665199401 0.484417696099283 0.880008070664432 0.908374343961749 0.459188446092255 0.464403074405305 0.574 0.454313625122635 2 4 2 10 0.5
0.0455380145173144 0.0549755489558543 0.0402409874362212 0.0605336599714755 0.0146882891840161 0.0262116306147698 0.052 0.0271290200777612 2 4 2 10 0.5
0.470015173696548 0.472489307852842 0.914672710691041 0.732469206691441 0.490862771649468 0.494532094213844 0.55 0.448656513937613 2 4 2 10 0.5
0.0352279009096973 0.0479016060337657 0.0415228827992299 0.0800790714424807 0.00102928924318109 0.00496271163776332 0.045 0.0191500046109764 2 4 2 10 0.5
0.135598548548385 0.144544721277434 0.277687686841937 0.322823389019429 0.0935591271512207 0.108947065083851 0.866 0.100557455909983 2 4 2 10 0.5
0.0713317146602395 0.0819717487377997 0.0461297883355661 0.0613290281062374 0.0229665495125888 0.0359043573273196 0.041 0.0424703068603087 2 4 2 10 0.5
0.637481060136654 0.637589756594444 0.393673546716107 0.492857161154562 0.602998386634743 0.604388865804991 0.36 0.636602861013438 2 4 2 10 0.5
0.622644688626513 0.623433694586534 0.440928839562218 0.223493512381673 0.58870980255192 0.5904488241231 0.637 0.628682592855167 2 4 2 10 0.5
0.363003388635036 0.369648540530529 0.419673115761324 0.465717800142074 0.210469807929066 0.226634205683163 0.471 0.324986182145187 2 4 2 10 0.5
0.271183351355509 0.275703477143584 0.344477026753482 0.461693842599714 0.256357975747625 0.270043611090324 0.301 0.249680514451693 2 4 2 10 0.5
0.500638858751436 0.501468303281506 0.439943225398239 0.398414492891678 0.44149756855809 0.446402774787713 0.571 0.493106930732408 2 4 2 10 0.5
0.113786188314172 0.125853123454707 0.26245456630147 0.336394335036738 0.0679173886033665 0.085897464625481 0.137 0.0732687445569867 2 4 2 10 0.5
0.683375823538756 0.686477645574461 0.358260045482142 0.223669769230288 0.609519047326883 0.611043945892891 0.194 0.664042479123542 2 4 2 10 0.5
0.940555890990727 0.940579108680487 0.468094799294834 0.649285024226992 0.94060700874413 0.940612657474086 0.056 0.939829535158271 2 4 2 10 0.5
0.931858549064414 0.93186731407942 0.936620830539436 0.969134189341517 0.943975397997057 0.943981756178527 0.921 0.930997358083973 2 4 2 10 0.5
0.0903140388828733 0.100843426431256 0.142774489969254 0.145363071266876 0.0763795565268044 0.0962061556241716 0.909 0.0582683784278199 2 4 2 10 0.5
0.608354904562002 0.608355543601305 0.488006889612475 0.535845630254035 0.654010304276028 0.655538307500208 0.6 0.608362775699444 2 4 2 10 0.5
0.220989848528188 0.224988831133333 0.209413719535265 0.209979586871754 0.214146092855281 0.231823020871608 0.215 0.216644331480003 2 4 2 10 0.5
0.588965851244013 0.589009777738969 0.682132256418391 0.905018942588907 0.640486901212532 0.6424990742938 0.617 0.587940963844107 2 4 2 10 0.5
0.0644880751289705 0.0695000084754056 0.0943240938598954 0.105492209179275 0.0620774004818799 0.0787226498306029 0.078 0.0498086165195391 2 4 2 10 0.5
0.392064377080954 0.392121198754114 0.334602747716544 0.377771541678951 0.433341855568082 0.439497853605735 0.667 0.396998308783059 2 4 2 10 0.5
0.441526687583864 0.445604368456104 0.584214985716545 0.632869057929727 0.407389954263429 0.415240044598518 0.511 0.411571492936329 2 4 2 10 0.5
1 1 0.545979912846258 0.611272120600261 1 0.999999904884748 0.987 0.999999999999916 2 4 2 10 0.5
0.423079078948615 0.431587839803864 0.819027560003661 1 0.286073941833706 0.299188449545392 0.625 0.362167167698957 2 4 2 10 0.5
0.584462676610747 0.587260894448412 0.754382052328896 0.818573240306218 0.582001830038043 0.584264822394534 0.555 0.562991483947761 2 4 2 10 0.5
0.220822468829977 0.220981442368921 0.129962889801298 0.124608548853821 0.240210923575708 0.253203631450617 0.246 0.234546374235068 2 4 2 10 0.5
0.0245157107242889 0.0349186887158329 0.00877113268113008 0.00938683134664754 0.000518876022728957 0.00291701691235534 0.02 0.0124959538845057 2 4 2 10 0.5
0.0302463746758238 0.0420311987431315 0.0131746047746424 0.0226451479642466 0.00113798784584782 0.00615471753951826 0.009 0.0137547011896599 2 4 2 10 0.5
0.117180339615964 0.127791332111213 0.25887007100156 0.337519720484135 0.0788923561467366 0.0968176725021899 0.119 0.0809044240010367 2 4 2 10 0.5
0.375939511089851 0.384868272407157 0.977213912777611 1 0.279830228014694 0.290746560902953 0.513 0.320000455774662 2 4 2 10 0.5
0.0508086038515284 0.0612785955089403 0.0323068205424767 0.0383310032619348 0.0212182638011684 0.0381833951944208 0.028 0.0346265513683044 2 4 2 10 0.5
0.00952870435739238 0.0139574014665051 0.020598725534931 0.0101019211801695 0.0109523141537933 0.0233625413396476 0.996 0.00337219198626448 2 4 2 10 0.5
0.184234390141534 0.192489846608625 0.430240322732069 0.398127306895259 0.177684781422753 0.192268381875095 0.197 0.144800480110935 2 4 2 10 0.5
0.0945159998787329 0.0960502620323444 0.011999448092993 0.0238438447464439 0.177927899291082 0.199385016580172 0.547 0.163943634023856 2 4 2 10 0.5
0.350931366808754 0.361100837788273 0.562445250180401 0.730593891746904 0.161728905532864 0.176548988987402 0.497 0.285891764171366 2 4 2 10 0.5
0.502816507488961 0.502887326366891 0.483750778267316 0.642279828757146 0.519139160201528 0.523329415282634 0.531 0.50592379311832 2 4 2 10 0.5
0.108393967225176 0.122818464664347 0.119783989164235 0.101895103119965 0.0217272189845005 0.0352992312603369 0.941 0.0615621634629354 2 4 2 10 0.5
0.0423657144248039 0.0514867616346197 0.0532448644571674 0.0402083900457052 0.0242995656223925 0.0398606339038573 0.021 0.023533859770345 2 4 2 10 0.5
0.157310019332302 0.173334056857806 0.384944647557846 0.968126641686824 0.0337135028184786 0.0558903320327239 0.201 0.101560400337165 2 4 2 10 0.5
0.168600228938698 0.168670744486414 0.16891355243008 0.0992835467725113 0.263272148830293 0.27632563969254 0.855 0.182483494052308 2 4 2 10 0.5
0.245648493611787 0.250875006299999 0.415789016480339 0.474394926223817 0.318916953498672 0.331910596227831 0.247 0.219536796207133 2 4 2 10 0.5
0.743641356502291 0.744332252828368 0.873051907436432 0.818846877113518 0.736097784353463 0.736671143747759 0.79 0.735881578045971 2 4 2 10 0.5
0.241002243848568 0.255239222741382 0.505637440863528 0.845989620048219 0.061015109539171 0.0791709425681864 0.351 0.164968654200416 2 4 2 10 0.5
0.127123689476934 0.14293122731457 0.163424530373298 0.300063251736851 0.0207853424353992 0.0351494447328416 0.171 0.0774007758655899 2 4 2 10 0.5
0.361048436657775 0.364659711153452 0.588409009863081 0.758097410417247 0.344470445027819 0.354311306198136 0.37 0.338725761980045 2 4 2 10 0.5
0.70397525593367 0.704868051421758 0.915838806687865 0.969597600781451 0.740466693356447 0.74101915687126 0.281 0.69503998102989 2 4 2 10 0.5
0.0852940844454206 0.100398480301168 0.0651831996026991 0.114191375430533 0.00628706300180524 0.0157507087068382 0.054 0.0488623360440488 2 4 2 10 0.5
0.0432673697406381 0.0494414743436962 0.0173457994168605 0.0182578559426143 0.0419160016551787 0.061209969252471 0.019 0.034688926328699 2 4 2 10 0.5
0.262504772879162 0.268639706708959 0.156430106376094 0.149641859827978 0.176625117852628 0.192815327062163 0.315 0.233085828203091 2 4 2 10 0.5
0.0084027537659406 0.0144184617729843 0.00275009597550735 0.00706651070260192 0.000129670846474155 0.00123004176153978 0.995 0.00220685116735946 2 4 2 10 0.5
0.420526312315145 0.427793655909431 0.960499351978195 0.753587168023092 0.359991060768103 0.37077347169864 0.514 0.369677825546462 2 4 2 10 0.5
0.314230186071785 0.314401324260361 0.204192528296716 0.182869087479443 0.332292677524556 0.343065297662201 0.331 0.327705738176741 2 4 2 10 0.5
0.1061436923027 0.117630163462504 0.129092096902689 0.120649057986215 0.0733376374896261 0.0952540263740104 0.103 0.075989708378638 2 4 2 10 0.5
0.24585303065462 0.253273005126347 0.435314142238697 0.566189930562116 0.164947714973524 0.178015686095641 0.273 0.206841670059755 2 4 2 10 0.5
0.0346291174882391 0.0421459387605666 0.00915833434127861 0.0105730086673666 0.00550892198076835 0.0124976628535556 0.038 0.025737407391615 2 4 2 10 0.5
0.0769169953300602 0.0870207439683526 0.00848383176349726 0.0183488936493261 0.0150992738999489 0.0263036573008482 0.991 0.0539645306052779 2 4 2 10 0.5
0.860818646038294 0.860847522554288 0.638347290413327 0.701031448949867 0.876576956357261 0.876641484558174 0.87 0.859485491393015 2 4 2 10 0.5
0.596299637627803 0.597390307970498 0.68210787766142 0.64653254924781 0.544960416005902 0.547637037312804 0.585 0.583662065711477 2 4 2 10 0.5
0.90901495390172 0.909154581806841 0.596174835235182 0.530450997385536 0.912877686591296 0.912901181863398 0.922 0.908373748545605 2 4 2 10 0.5
0.100859561872734 0.112001014644602 0.0398504819955277 0.0432245012470942 0.0415332462721866 0.0588977199974479 0.881 0.0715378508039992 2 4 2 10 0.5
0.907321585421813 0.907417370057899 0.7811485466152 0.787396359606912 0.916739042690895 0.916758745916332 0.933 0.906494911794299 2 4 2 10 0.5
0.712521635291836 0.713963871512723 0.94702494161002 0.968813210563943 0.707143243660114 0.708250436019192 0.766 0.699508944065564 2 4 2 10 0.5
0.0901560913707699 0.093357249099927 0.0177709807828892 0.0186160779118782 0.0412878861652881 0.0557256086206169 0.908 0.0980317791912395 3 4 4 10 0.5
0.0699394574715484 0.0858461676895152 0.0437123691301516 0.0789932255203955 0.000278552362426223 0.00263869075308616 0.978 0.0418493646021161 3 4 4 10 0.5
0.114265352627226 0.126322860888321 0.326901961777299 0.398858594093767 0.0878302499638811 0.107860103332382 0.921 0.0743629393603224 3 4 4 10 0.5
0.119647385137156 0.129217244493325 0.0911070075572126 0.118982056318284 0.0619075129458115 0.07874087541726 0.915 0.0876906786573923 3 4 4 10 0.5
0.256466017433087 0.260820752661515 0.36212107843023 0.375545047154295 0.26141692967841 0.272704718728888 0.27 0.231191188274488 3 4 4 10 0.5
0.278850932721752 0.28759340290962 0.452611188936203 0.56179013579547 0.272772147794512 0.286978429237713 0.31 0.230812202578131 3 4 4 10 0.5
0.256376806732425 0.260229803371148 0.013252642004474 0.0132715775569102 0.245709289217296 0.257312030957428 0.752 0.316336343230631 3 4 4 10 0.5
